54075	Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.	templar::medieval::crusaders::templars::church
54259	The passage from this world to the fantasy kingdom of Stormhold is through a breach in a wall beside an English village. In the 1800s, a boy becomes a man when he ventures through the breach in pursuit of a fallen star, to prove his love for the village beauty. The star is no lump of rock, it's a maiden, Yvaine. Tristan, the youth, is not the only one looking for her: three witches, led by Lamia, want her heart to make them young; and, the sons of the dead king of Stormhold want her because she holds a ruby that will give one of them title to the throne. Assisting Tristan are his mother, the victim of a spell, and a cross-dressing pirate of the skies. Will Tristan win his true love?	whimsical::atmospheric::Matthew Vaughn::violent::wonderful::adventure::dark humour::visually appealing::good plot
54272	Homer adopts a pig who's run away from Krusty Burger after Krusty tried to have him slaughtered, naming the pig "Spider Pig." At the same time, the lake is protected after the audience sink the barge Green Day are on with garbage after they mention the environment. Meanwhile, Spider Pig's waste has filled up a silo in just 2 days, apparently with Homer's help. Homer can't get to the dump quickly so dumps the silo in the lake, polluting it. Russ Cargill, the villainous boss of the EPA, gives Arnold Schwarzenegger 5 options, forcing him to choose 4 (which is, unfortunately, to destroy Springfield) and putting a dome over Springfield to prevent evacuation. Homer, however, has escaped, along with his family. Can he stop the evil Cargill from annihilating his home town, and his family, who have been forced to return to Springfield?	animation::better than any new episodes
54290	During their first year of high school, four best girlfriends face off against the domineering student body president who wants to split them up into different social cliques.	Why the terrorists hate us
54648	After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother. But their race will take them across the city, from the depths of the Paris underground to the breathtaking heights of the Eiffel Tower, as they fight to outrun the world's most deadly criminals and save the day.	cheesy::Jackie Chan
54775	After his partner Tom Lone and family are killed apparently by the infamous and elusive assassin Rogue, FBI agent Jack Crawford becomes obsessed with revenge as his world unravels into a vortex of guilt and betrayal. Rogue eventually resurfaces to settle a score of his own, setting off a bloody crime war between Asian mob rivals Chang of the Triad's and Yakuza boss Shiro. When Jack and Rogue finally come face to face, the ultimate truth of their pasts will be revealed.	The Director Should be given a grammy
54910	The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo, all the while deconstructing the conventions and archetypes of the horror genre for them.	scary::Nudity (Rear - Brief)::Nudity (Topless - Brief)::dark humor::too long::spoof
55116	A young journalist, a seasoned cameraman and a discredited war correspondent embark on an unauthorized mission to find the no. 1 war criminal in Bosnia; they find themselves in serious jeopardy when they are mistaken as a CIA hit squad and their target decides to come after them.	improbable
55118	In London, the Russian pregnant teenager Tatiana arrives bleeding in a hospital, and the doctors save her baby only. The Russian descendant midwife Anna Khitrova finds Tatiana's diary written in Russian language in her belongings and decided to find her family to deliver the baby, she brings the diary home and ask her uncle Stepan to translate the document. Stepan refuses, but Anna finds a card of a restaurant owned by the Russian Semyon inside the diary and she visits the old man trying to find a lead to contact Tatiana's family. When she mentions the existence of the diary, Semyon immediately offers to translate the document. However, Stepan translates part of the diary and Anna discovers that Semyon and his sick son Kirill had raped Tatiana when she was fourteen years old and forced her to work as prostitute in a brothel of their own. Further, Semyon is the dangerous boss of the Russian mafia "Vory v Zakone", jeopardizing the safety of Anna and her family. Meanwhile, Semyon's driver Nikolai Luzhin gets close to Kirill and Semyon, climbing positions in the criminal organization, but he helps Anna, her family and the baby.	ambiguous::unexpected::atmospheric::David Cronenberg::tense::Nudity (Topless)::no closure::disturbing::Viggo Mortensen::confusing
55247	Based on a true story. After graduating from Emory University, top student and athlete Christopher McCandless abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters who shape his life.	great soundtrack::self discovery::based on a book
55267	Single father Dan Burns dedicates his life to his children, but one day he meets Marie at a bookstore. They get to know each other, but then Dan finds out that Marie is actually dating his brother, Mitch.	tedious::infidelity::not funny::not a comedy::cliche::predictable::large family::sappy
55276	Michael Clayton, a high-priced law firm's fixer, leaves a late night poker game, gets a call to drive to Westchester, and watches his car blow up as he's taking an impromptu dawn walk through a field. Flash back four days. He owes a loan shark to cover his brother's debts (Michael's own gambling habits have left him virtually broke). His law firm is negotiating a high-stakes merger, and his firm's six year defense of a conglomerate's pesticide use is at risk when one of the firm's top litigators goes off his meds and puts the case in jeopardy. While Michael is trying to fix things someone decides to kill him. Who? Meanwhile his son summarizes the plot of a dark fantasy novel.	loan shark::lawyers::great acting::slow::corporate espionage::ethics::good ending::great cast::confusing
55280	In this comedy, Lars Lindstrom is an awkwardly shy young man in a small northern town who finally brings home the girl of his dreams to his brother and sister-in-law's home. The only problem is that she's not real - she's a sex doll Lars ordered off the Internet. But sex is not what Lars has in mind, but rather a deep, meaningful relationship. His sister-in-law is worried for him, his brother thinks he's nuts, but eventually the entire town goes along with his delusion in support of this sweet natured boy that they've always loved.	cute::delusion::real doll::sweet::comedy-drama::slow::emotional::quirky::weird
55282	After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.	remote location::survival::small town::snow::vampire::blood::polar night
55284	After a terrorist bombing kills an American envoy in a foreign country, an investigation leads to an Egyptian who has been living in the United States for years and who is married to an American. He is apprehended when he's on his way home. The U.S. sends him to the country where the incident occurs for interrogation which includes torture. An American CIA operative observes the interrogation and is at odds whether to keep it going or to stop it. In the meantime, the man's wife raises hell to find him despite being pregnant but the person behind this refuses to help or give her any information.	torture::voters
55290	Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.	multilayered::twist::Ed Harris::Casey Affleck::Morgan Freeman::morality
55408	A literary agent moves into a penthouse apartment. Soon after the move, he receives crime scene photographs that seem to have taken place in his new apartment. Next he receives a series of stalker videotapes that document his every move.	murder::stalker
55462	After Annika, a medical doctor, gets work at the local hospital, she and her 17-year old daughter Saga move to a small town in northern Sweden. Annika is keen to work with her idol, geneticist Professor Gerhard Beckert. However Beckert's sinister past in the Waffen-SS soon catches up with him when a couple of pill-popping interns mistake an experimental vaccine for party drugs. Mayhem ensues as the town's teenagers succumb one by one to the mysterious virus.	no story::characters
55721	In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operation Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged. Captain Nascimento is trying to find a man to replace him because his wife is pregnant and he intends to quit the command and become a trainer of the new recruits. Meanwhile, the two idealistic friends Neto and Matias join the Military Police force expecting to become honest policemen and fight the criminals. However, they see only corruption, lack of competence and stupid bureaucracy in the Military Police, and after a serious incident in the Morro da Babilnia, they decide to join the BOPE. The lives of Capitain Nascimento, Neto and Matias are entwined along the next months, first in the tough training period and then in action against drug dealers. Nascimento believes that Neto could be his substitute, but his impulsive attitudes jeopardizes his choice. Later, the intelligent Matias seems to be the correct choice, but he needs to prove that he has heart.	brazil::organized crime::police corruption::Drugs::violence::poverty::foreign language::corruption
55765	In 1970s America, a detective works to bring down the drug empire of Frank Lucas, a heroin kingpin from Manhattan, who is smuggling the drug into the country from the Far East.	drugs::boring::Denzel Washington::long
55805	Needing extra cash, two brothers conspire to pull off the perfect, victimless crime. No guns, no violence, no problem. But when an accomplice ignores the rules and crosses the line, his actions trigger a series of events in which no one is left unscathed.	disjointed timeline
55820	Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.	coen brothers::slow pacing::thriller::Oscar Best Picture::tension
55908	An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.	unique::bad acting::philosophical::religion::immortality::thought-provoking::dialogue driven::intelligent::cheesy::history
56003	Southland Tales is an ensemble piece set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.	dystopia::puzzling::surreal::Sarah Michelle Gellar::stupid::weird::apocalypse::Dwayne Johnson::trying to hard
56145	A freak storm unleashes a species of blood-thirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.	campy::atmospheric::twist ending::creepy
56158	A Christmastime drama centered around the Whitfield family's first holiday together in four years.	Good cast::Sloppy::Unfunny::Black film
56165	The story centers on a corporate climber who gets stuck working late on Christmas Eve and finds herself the target of an unhinged security guard. With no help in sight, the woman must overcome physical and psychological challenges to survive.	wacky::violence::psychology::creepy
56174	Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone. Mutant victims of the plague -- The Infected -- lurk in the shadows... watching Neville's every move... waiting for him to make a fatal mistake. Perhaps mankind's last, best hope, Neville is driven by only one remaining mission: to find a way to reverse the effects of the virus using his own immune blood. But he knows he is outnumbered... and quickly running out of time.	28 days later rip-off
56367	A tale told over four seasons, starting in autumn when Juno, a 16-year-old high-school junior in Minnesota, discovers she's pregnant after one event in a chair with her best friend, Bleeker. In the waiting room of an abortion clinic, the quirky and whip-sharp Juno decides to give birth and to place the child with an adoptive couple. She finds one in the PennySaver personals, contacts them, tells her dad and step-mother, and carries on with school. The chosen parents, upscale yuppies (one of whom is cool and laid back, the other meticulous and uptight), meet Juno, sign papers, and the year unfolds. Will Juno's plan work, can she improvise, and what about Bleeker?	bittersweet::excellent script::witty::high school::adoption::teenager::feel-good::pregnancy::dramedy::Original
56389	Elizabeth's heart is broken. For solace, she drops in late at night a few times at Jeremy's diner for blueberry pie a la mode; they talk. Once, he watchers her sleep, her head on the counter. Abruptly, she leaves New York City to get away from her pain. She works a couple of jobs in Memphis. There, a heart-broken cop is drinking himself into oblivion, his ex occasionally showing up where he drinks and Lizzy works. Then, she's in Nevada, working at a casino where she uses her savings (she wants a car) to stake Leslie, a busted gambler, in a high rollers' game. After, Beth drives Leslie to Vegas where Leslie's estranged father lives. Broken relationships. What about Jeremy?	beautiful::bittersweet::wistful::emotional
56563	A documentary about typography, graphic design, and global visual culture.	noncommittal::Gary Hustwit::shallow::typography::modernism::many interviews
56788	A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.	afghanistan::CIA::arms dealer::cold war::based on a true story
56805	Singer Dewey Cox overcomes adversity to become a musical legend.	Jack Black::overlong::jokes::drugs::satire::John C Reilly::silly::Jenna Fischer::parody
56949	After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.	James Marsden::love story::full of stupid things
57243	On an ordinary day, the Alexandria Ceremonial Police Orchestra arrives in Israel from Egypt for a cultural event, only find there is no delegation to meet them, nor any arrangements to get to their destination of Petah Tiqva. When they find their own ride, they arrive instead at the remote town of Beit Hatikva. Stuck there until the next morning's bus, the band, lead by the repressed Tawfiq Zacharaya, gets help from the worldly lunch owner, Dina, who offers to put them up for the night. As the band settles in as best it can, each of the members attempts to get along with the natives in their own way. What follows is a special night of quiet happenings and confessions as the band makes its own impact on the town and the town on them.	music::egyptian
57274	"REC" turns on a young TV reporter and her cameraman who cover the night shift at the local fire station. Receiving a call from an old lady trapped in her house, they reach her building to hear horrifying screams -- which begin a long nightmare and a uniquely dramatic TV report.	atmospheric::isolation::infection::virus::found footage::zombies::Spanish::claustrophobic
57368	A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.	cgi::shallow::Handycam::New York City::mockumentary::city under attack::giant monster::"""found footage"""::found footage::monster
57526	FBI agent Jennifer Marsh is tasked with hunting down a seemingly untraceable serial killer who posts live videos of his victims on the Internet. As time runs out, the cat and mouse chase becomes more personal.	hacking
57640	The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy and his team must save the world from the rebellious creatures.	scary::magic::better than the first::fantasy::adventure::Ron Perlman::beautiful effects
57669	Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.	stylized::Colin Farrell::dark comedy::black comedy::directorial debut
57910	Still a stranger to her own body, a high school student discovers she has a physical advantage when she becomes the object of male violence.	bland::disturbing::funny::bleak::cult film
58007	Bored while officiating a cricket match at a psychiatric hospital, Crossley tells Graves (a visitor) the tale of a mysterious stranger (also named Crossley) who invades the lives and home of a local musician and his wife. The stranger claims knowledge of real magic, which he uses to displace his host and dominate his wife. The musician must find a way to combat Crossley and his seemingly implacable powers. Graves doubts Crossley's claim that the story is true, and begins to believe that Crossley is actually one of the patients.	bad pacing::slow::unsettling::performances::horror::creepy::ugly::tense::uncomfortable::cool idea::bad editing::art film::weird::confusing
58103	The attempted assassination of the American President is told and re-told from several different perspectives.	double agents::multiple storylines::assassination::secret service::fast paced::murder
58295	Business is slow for Terry Leather, a London car dealer, married with children. He's an artful dodger, so Martine, a former model with a thing for him, brings him her scheme: a bank's alarm is off for a couple weeks, so let's tunnel into the vault. He assembles a team, not realizing her real goal is a safe-deposit box with compromising photos of a royal: she needs the photos to trade for avoiding a jail sentence - and MI-5, or is it MI-6, is pulling the strings two steps removed. A Trinidadian thug, a high-end bordello owner, and a pornographer also have things stored in the vault, so the break-in threatens many a powerful personage. Is there any way these amateurs can pull it off?	Jason Statham::heist
58332	While filming a horror movie of mummy in a forest, the students and their professor of the University of Pittsburgh hear on the TV the news that the dead are awaking and walking. Ridley and Francine decide to leave the group, while Jason heads to the dormitory of his girlfriend Debra Monahan. She does not succeed in contacting her family and they travel in Mary's van to the house of Debra's parents in Scranton, Pennsylvania. While driving her van, Mary sees a car accident and runs over a highway patrolman and three other zombies trying to escape from them. Later the religious Mary is depressed, questioning whether the victims where really dead, and tries to commit suicide, shooting herself with a pistol. Her friends take her to a hospital where they realize that the dead are indeed awaking and walking and they need to fight to survive while traveling to Debra's parents house.	idiotic characters::bad acting::so bad its good::social commentary::stupid::unlikely premise::hilarious
58559	Set within a year after the events of Batman Begins, Batman, Lieutenant James Gordon, and new district attorney Harvey Dent successfully begin to round up the criminals that plague Gotham City until a mysterious and sadistic criminal mastermind known only as the Joker appears in Gotham, creating a new wave of chaos. Batman's struggle against the Joker becomes deeply personal, forcing him to "confront everything he believes" and improve his technology to stop him. A love triangle develops between Bruce Wayne, Dent and Rachel Dawes.	dark::Batman::Heath Ledger::Morgan Freeman
58816	The talented Jane Hawkins (Dreya Weber, Lovely & Amazing) was an impressive gymnast at the top of her game until a devastating injury ended her career. Now she pours the passion, strength ...	bad script::bad acting::tv-quality::gymnastics
58998	Peter is a composer and a likable sad sack who's devastated when his girlfriend of five years, Sarah Marshall, the star of a cheesy CSI-style crime show, dumps him. He weeps, he rails, he mopes. Finally, his step-brother Brian suggests Hawaii, so Peter heads for a resort on Oahu where, as he's checking in, he sees Sarah and her new beau, Aldous, a polymorphously perverse English rocker. The weeping and moping start again, until Peter is rescued by Rachel, a thoughtful hotel clerk who invites him to a luau and to hang out. Although he constantly runs into Sarah and Aldous, Peter starts to come alive again. Will Sarah realize what she's lost, and what about Rachel?	puppets::hotel::break-up::good dialogue::Predictable::hilarious
59040	GABRIEL tells the story of an archangel who fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.	cliche::low budget::acting::inconsistent::overuse of coloring::poor script
59105	When Morgan Spurlock and his wife find out they are expecting a child in an unsafe world that faces multiple terrorist and environmental threats, Morgan decides to track down the world's most wanted and dangerous terrorist, Osama Bin Laden, undergoes self-defense training, takes all required medical shots, and sets out to travel to Morocco, Egypt, Jordan, Israel, Afghanistan, Pakistan amongst others to try and locate the man who has managed to elude the American army for nearly a decade. His fears, generated due to biased media coverage that Muslims and Arabs are hostile, are laid to rest when he does encounter friendly, and quite refreshingly well educated, hospitable, politically matured men and women, who are well aware of America's faulty 'foreign policy', and do not subscribe to Jihad nor to the Taliban nor Osama's terror-tactics. But he does encounter some hostility, quite ironically, in two of America's allies -- Israel and Saudi Arabia -- and it is on the soil of Pakistan -- his country's ally against the so-called War Against Terror -- that he eventually hopes to find Osama. The questions still remain: will he able to find him where many others have purportedly failed? And most importantly will he be allowed to remain alive after finding him?	Afghanistan::Israel::tasteless::Pakistan::Egypt::muslim::Saudi Arabia::Morocco::Jordan::premise::pregnancy::terrorism::islam
59621	Jinx has coasted through life oblivious to the world around him and without a care in the world. His life is thrown into a spin when he gets caught in the middle of a bank heist and is forced to arbitrate this intense situation between the thieves and the police.	bank robbery
59727	After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive.	no jump scares::psychological horror::little dialogue::creepy::tense::terrifying::disturbing
59810	A chronicle of the weeks after the 2000 U.S. presidential election and the subsequent recounts in Florida.	funny::enlightening::justice::discrimination::courtroom drama::tense::interesting::must-see
59900	An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.	unfunny::tasteless::heartless::ugly::stupid::crude::assembly line film
60069	In a distant, but not so unrealistic, future where mankind has abandoned earth because it has become covered with trash from products sold by the powerful multi-national Buy N Large corporation, WALL-E, a garbage collecting robot has been left to clean up the mess. Mesmerized with trinkets of Earth's history and show tunes, WALL-E is alone on Earth except for a sprightly pet cockroach. One day, EVE, a sleek (and dangerous) reconnaissance robot, is sent to Earth to find proof that life is once again sustainable. WALL-E falls in love with EVE. WALL-E rescues EVE from a dust storm and shows her a living plant he found amongst the rubble. Consistent with her "directive", EVE takes the plant and automatically enters a deactivated state except for a blinking green beacon. WALL-E, doesn't understand what has happened to his new friend, but, true to his love, he protects her from wind, rain, and lightning, even as she is unresponsive. One day a massive ship comes to reclaim EVE, but WALL-E, out of love or loneliness, hitches a ride on the outside of the ship to rescue EVE. The ship arrives back at a large space cruise ship, which is carrying all of the humans who evacuated Earth 700 years earlier. The people of Earth ride around this space resort on hovering chairs which give them a constant feed of TV and video chatting. They drink all of their meals through a straw out of laziness and/or bone loss, and are all so fat that they can barely move. When the auto-pilot computer, acting on hastily-given instructions sent many centuries before, tries to prevent the people of Earth from returning by stealing the plant, WALL-E, EVE, the portly captain, and a band of broken robots stage a mutiny.	beautiful::funny::family::romance::stunning::all ages::animated::pixar
60072	A frustrated office worker learns that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.	based on a comic::plot twist::bullets::action::stylish::stylized violence::gun fu::graphic novel
60647	Americans abroad. Roy and Jessie finished a volunteer stint in China. He loves trains, so they go home via the Trans-Siberia Express. There are strains in the relationship, including her past. They meet Carlos, a Spaniard, traveling with Abby, a young American. Carlos keeps close to Jessie, and when Roy is left behind and waits a day for the next train so he can catch up, Jessie and Carlos take a trip into the dead of winter to photograph a ruined church. Carlos may be running drugs, so, later, when Roy catches up and introduces Jessie to his new pal, an English speaking Russian narcotics detective, he's the last person Jessie wants to see. Will the Siberian desolation be their undoing?	twists & turns::great cast::tense::thriller
60760	Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.	disappointing::mediocre
60941	The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.	meta-commentary::wasted potential::horror::interesting premise::predictable::bland
61024	Lazy court-process clerk and stoner Dale Denton has only one reason to visit his equally lazy dealer Saul Silver: to purchase weed, specifically, a rare new strain called Pineapple Express. But when Dale becomes the only witness to a murder by a crooked cop and the city's most dangerous drug lord, he panics and dumps his roach of Pineapple Express at the scene. Dale now has another reason to visit Saul: to find out if the weed is so rare that it can be traced back to him--and it is. As Dale and Saul run for their lives, they quickly discover that they're not suffering from weed-fueled paranoia: incredibly, the bad guys really are hot on their trail and trying to figure out the fastest way to kill them both. All aboard the Pineapple Express.	unfunny
61160	As the Clone Wars sweep through the galaxy, the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sinister agents, including the nefarious Asajj Ventress, will stop at nothing to ensure that Anakin and Ahsoka fail at their quest. Meanwhile, on the front lines of the Clone Wars, Obi-Wan Kenobi and Master Yoda lead the massive clone army in a valiant effort to resist the forces of the dark side ...	Kid movie
61240	Oskar, a bullied 12-year old, dreams of revenge. He falls in love with Eli, a peculiar girl. She can't stand the sun or food and to come into a room she needs to be invited. Eli gives Oskar the strength to hit back but when he realizes that Eli needs to drink other people's blood to live he's faced with a choice. How much can love forgive? Set in the Stockholm suburb of Blackeberg in 1982.	bittersweet::atmospheric::vampire::1980s::bullying::coming of age::dark
61692	After a chance encounter at the ages of fifteen with a terrifying alien race, Wyatt, Cody, Duke and Otis are scarred by the death of their friend. Released from experimentation by the creatures, they go their separate ways. Fifteen years later, Cody, Duke and Otis have re-united; ardent in that revenge is the path to take. Wyatt, however, has ultimately decided to live with the past and has chosen a normal life with his wife Hope. Entwined to the fate of Duke, Cody and Otis when they manage to track down and capture a lone alien, Wyatt and Hope are now thrust into a new world of terror as the horrifying abilities of the creature become known. From hypnotizing Hope with a mere glance into her eyes to infecting Cody with a seemingly transmogrification-bound alien virus, the creature is out to wreak havoc upon its captors in any and all of its devious and insidious means. With no more than a few hours to decide between releasing the creature and forfeiting their lives, and killing the creature condemning the human race, Wyatt may just be the only hope for his friends and his species alike.	no plot::aliens::not original::meh
61705	In California, the Caucasian Chris Mattson and his African-American wife Lisa Mattson move to a house in a gated community. The racist and dysfunctional next-door neighbor is the abusive LAPD Officer Abel Turner who feels uncomfortable with the relationship of the newcomers and transforms their lives into Hell on Earth.	enjoyable::racial tension::well-acted::Samuel L. Jackson::suburbia::drama::tense::cheesiness::twists & turns::intense
61950	When provocatively impish drug addict Sophie is forcibly shipped off by her passive mother and brutally domineering stepfather to dodgy, messianic and platitude-spouting Dr. Arthur Hail's completely isolated Fiji island boot camp for wayward teens (a.k.a. Camp Serenity), her perfectly respectable boyfriend Ben refuses to stand passively by. He fakes a drug problem to get himself enrolled in Dr. Hail's Advanced Serenity Achievement Program, where he plans to find and escape with Sophie. Meanwhile both teens witness and endure the physically harsh and psychologically brutal conditions fostered by the doctor and enforced by Logan, his militaristic and imposing chief of security - where all "enrollees" have "less rights than prisoners on death row."	tough love::correctional treatment::rehabilitation
62115	A black and bloody Irish comedy about a sad train journey where an older man, whose wife has died that morning, encounters a strange and possibly psychotic young oddball....	violent::short film::surprising::characters
62336	A 12-year old boy named Naota one day meets a strange woman, riding a Vespa and wielding a big guitar. As soon as she appears, mysterious things start happening.	way over the top::Not a movie::not coherent
62344	A young woman who has been in and out of rehab for the past 10 years returns home for the weekend for her sister's wedding.	relatable::naturalism
62376	For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing ... and the great lamps that illuminate the city are starting to flicker.	steampunk::adventure
62378	A pair of rivaling stage magicians are forced to confront their falling out over a guillotine mishap when they compete in a magic competition.	funny::cheating::awkward romance::awkward::magicians::widower::magician::friendship
62511	Theater director Caden Cotard is mounting a new play. Fresh off of a successful production of Death of a Salesman, he has traded in the suburban blue-hairs and regional theater of Schenectady for the cultured audiences and bright footlights of Broadway. Armed with a MacArthur grant and determined to create a piece of brutal realism and honesty, something into which he can put his whole self, he gathers an ensemble cast into a warehouse in Manhattan's theater district. He directs them in a celebration of the mundane, instructing each to live out their constructed lives in a small mock-up of the city outside. As the city inside the warehouse grows, Caden's own life veers wildly off the tracks. The shadow of his ex-wife Adele, a celebrated painter who left him years ago for Germany's art scene, sneers at him from every corner. Somewhere in Berlin, his daughter Olive is growing up under the questionable guidance of Adele's friend, Maria. He's helplessly driving his marriage to actress Claire into the ground. Sammy Barnathan, the actor Caden has hired to play himself within the play, is a bit too perfect for the part, and is making it difficult for Caden to revive his relationship with the alluringly candid Hazel. Meanwhile, his therapist, Madeline Gravis, is better at plugging her best-seller than she is at counselling him. His second daughter, Ariel, is disabled. And a mysterious condition is systematically shutting down each of his autonomic functions, one by one. As the years rapidly pass, Caden buries himself deeper into his masterpiece. Populating the cast and crew with doppelgangers, he steadily blurs the line between the world of the play and that of his own deteriorating reality. As he pushes the limits of his relationships, both personally and professionally, a change in creative direction arrives in Millicent Weems, a celebrated theater actress who may offer Caden the break he needs.	self indulgent::play::Charlie Kaufman::surreal::meta::creative process::long::quirky::end is dull::Hollywood::pointless::starts promising::confusing
62733	A television reporter and her cameraman are assigned to spend the night shift with a Los Angeles Fire Station. After a routine 911 call takes them to a small apartment building, they find police officers already on the scene in response to blood curdling screams coming from one of the apartment units. They soon learn that a woman living in the building has been infected by something unknown. After a few of the residents are viciously attacked, they try to escape with the news crew in tow, only to find that the CDC has quarantined the building. Phones, internet, televisions and cell phone access have been cut-off, and officials are not relaying information to those locked inside. When the quarantine is finally lifted, the only evidence of what took place is the news crew's videotape.	isolation::infection::found footage::zombies::remake::claustrophobic
63072	A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there. They have nothing: just a pistol to defend themselves against the lawless cannibalistic bands that stalk the road, the clothes they are wearing, a rusting shopping cart of scavenged food--and each other.	cannibalism::depressing::dystopia::survival::lame ending::great acting::dark::post-apocalyptic::tense::children::slow paced
63082	The story of Jamal Malik, an 18 year-old orphan from the slums of Mumbai, who is about to experience the biggest day of his life. With the whole nation watching, he is just one question away from winning a staggering 20 million rupees on India's Kaun Banega Crorepati? (2000) (Who Wants To Be A Millionaire?) But when the show breaks for the night, police arrest him on suspicion of cheating; how could a street kid know so much? Desperate to prove his innocence, Jamal tells the story of his life in the slum where he and his brother grew up, of their adventures together on the road, of vicious encounters with local gangs, and of Latika, the girl he loved and lost. Each chapter of his story reveals the key to the answer to one of the game show's questions. Each chapter of Jamal's increasingly layered story reveals where he learned the answers to the show's seemingly impossible quizzes. But one question remains a mystery: what is this young man with no apparent desire for riches really doing on the game show? When the new day dawns and Jamal returns to answer the final question, the Inspector and sixty million viewers are about to find out. At the heart of its storytelling lies the question of how anyone comes to know the things they know about life and love.	soundtrack::visuals::danny boyle::india::romance::social commentary
63826	While camping in the woods, Polly Watt and her clumsy boyfriend Seth Belzer damage their tent. They decide to spend the night in a low-budget motel. Meanwhile the criminals, Lacey Belisle and Dennis Farell, have trouble with their runaway car while heading to Platt and they walk on the lonely road. When Polly passes by Lacey, she stops the car and the couple is rendered by Dennis. However, Polly hits something in the road and while replacing the tire, they are attacked by a weird splinter. The car overheats and they stop in a gas station, where they are trapped by zombies, victims of the splinter parasite.	nothing original::zombies::seen it before
